Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
07/20/2026 23:17:59,System.Runtime,dotnet.thread_pool.queue.length ({work_item}),Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.timer.count ({timer}),Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.thread_pool.thread.count ({thread}),Metric,4
07/20/2026 23:17:59,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
07/20/2026 23:17:59,System.Runtime,dotnet.process.memory.working_set (By),Metric,2960015360
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
07/20/2026 23:17:59,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3321888768
07/20/2026 23:17:59,System.Runtime,dotnet.assembly.count ({assembly}),Metric,112
07/20/2026 23:18:00,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
07/20/2026 23:18:00,System.Runtime,dotnet.thread_pool.queue.length ({work_item}),Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.timer.count ({timer}),Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,4
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,5360
07/20/2026 23:18:00,System.Runtime,dotnet.thread_pool.thread.count ({thread}),Metric,4
07/20/2026 23:18:00,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.07449389999999978
07/20/2026 23:18:00,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
07/20/2026 23:18:00,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,14813
07/20/2026 23:18:00,System.Runtime,dotnet.process.memory.working_set (By),Metric,2960773120
07/20/2026 23:18:00,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.15625
07/20/2026 23:18:00,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,12.96875
07/20/2026 23:18:00,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,136
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
07/20/2026 23:18:00,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
