Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
07/27/2026 15:40:06,System.Runtime,dotnet.process.memory.working_set (By),Metric,117714944
07/27/2026 15:40:06,System.Runtime,dotnet.timer.count ({timer}),Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,16
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,95752192
07/27/2026 15:40:06,System.Runtime,dotnet.thread_pool.thread.count ({thread}),Metric,0
07/27/2026 15:40:06,System.Runtime,dotnet.assembly.count ({assembly}),Metric,19
07/27/2026 15:40:06,LXRGC.Bench,operations (Count / 1 sec),Rate,16000
07/27/2026 15:40:06,System.Runtime,dotnet.thread_pool.queue.length ({work_item}),Metric,0
